Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,1,1,0.175202,5.70769,1,1
,1,0.981779,0.949287,1.01538,1,1
,1,0.997127,0.269989,3.6826,1,1
,1,0.969916,0.392092,2.39928,1,1
,1,0.985435,0.266834,3.63927,1,1
,1,0.986857,0.144992,6.71682,1,1
,1,0.991483,0.137666,7.14075,1,1
,1,1,0.194245,5.14815,1,1
,1,0.968052,0.150219,6.23839,1,1
,1,0.973252,0.152854,6.19688,1,1
,1,0.97915,0.177342,5.40613,1,1
,1,0.991896,0.176037,5.58891,1,1
,1,0.959574,0.499831,1.84219,1,1
,1,0.984451,0.329219,2.94377,1,1
,2,0.978192,0.152907,6.25778,1,1
,2,0.980488,0.288289,3.3347,1,1
,2,0.997051,0.26569,3.74162,1,1
,2,0.998206,0.169381,5.88269,1,1
,2,0.990051,0.208311,4.70547,1,1
,2,0.999739,0.212247,4.70902,1,1
,2,0.99357,0.349955,2.82089,1,1
,2,0.98666,0.599347,1.62426,1,1
,2,1,0.400236,2.49853,1,1
,2,0.989424,0.676221,1.44769,1,1
,2,0.999814,0.38724,2.58142,1,1
,2,0.994373,0.486226,2.03357,1,1
,2,0.989519,0.313534,3.12294,1,1
,2,0.994979,0.893371,1.10814,1,1
,2,0.979846,0.271503,3.53623,1,1
,2,0.988145,0.315068,3.09911,1,1
,2,1,1.01306,0.987104,1,1
,2,0.991406,1.03814,0.94678,1,1
,2,0.988106,0.317558,3.07457,1,1
,2,0.980915,0.459183,2.09545,1,1
,2,0.993105,0.911285,1.08227,1,1
,2,0.991589,0.542077,1.81385,1,1
,2,0.938737,0.233335,3.77666,1,1
,2,0.944745,0.166537,5.35943,1,1
,2,0.993954,0.480718,2.05514,1,1
,2,0.990872,0.204685,4.79677,1,1
,2,0.998546,1.05229,0.94755,1,1
,2,0.989978,0.172584,5.67871,1,1
,3,0.965618,0.1456,6.40396,1,1
,3,0.968004,0.292722,3.20109,1,1
,3,0.999412,0.139566,7.15665,1,1
,3,0.980248,0.234736,4.09346,1,1
,3,1,0.225201,4.44048,1,1
,3,0.993165,1.15591,0.853334,1,1
,3,0.988988,0.385966,2.53416,1,1
,3,0.995825,0.351599,2.82045,1,1
,3,0.997528,0.996198,0.99886,1,1
,3,0.987675,0.453476,2.15117,1,1
,3,0.993187,0.204805,4.81639,1,1
,3,1,0.457372,2.1864,1,1
,3,0.983017,0.898004,1.07608,1,1
,3,0.878444,0.566262,1.36273,1,1
,3,0.983764,0.114552,8.44847,1,1
,3,0.999506,0.725776,1.37648,1,1
,3,0.991952,0.482202,2.04057,1,1
,3,0.953205,0.200605,4.5293,1,1
,3,0.996387,1.03085,0.963078,1,1
,3,0.956015,1.00825,0.906484,1,1
,3,0.944011,0.796147,1.11934,1,1
,3,0.979263,0.37232,2.57562,1,1
,3,0.985191,0.193337,5.02027,1,1
,3,1,0.178838,5.59167,1,1
,3,0.993458,0.442307,2.23139,1,1
,3,0.973366,0.227292,4.16838,1,1
,3,1,0.402985,2.48148,1,1
,3,0.996428,0.174985,5.674,1,1
,3,0.993945,0.141783,6.96788,1,1
,3,0.982252,0.129841,7.43078,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_009.nd2,1,0.974818,0.193037,4.92273,1,1
,1,0.994652,0.481408,2.05508,1,1
,1,0.974516,0.684728,1.38695,1,1
,1,0.990087,0.343672,2.85235,1,1
,1,0.997219,0.884975,1.1237,1,1
,1,0.996509,0.26071,3.80894,1,1
,1,0.986411,1.13004,0.861036,1,1
,1,0.99661,1.34596,0.737935,1,1
,1,0.973201,0.879471,1.07692,1,1
,1,0.993059,0.47362,2.08219,1,1
,1,0.993052,0.590068,1.67125,1,1
,2,0.995013,0.570042,1.73681,1,1
,2,0.93716,0.410853,2.13767,1,1
,2,0.984929,0.421744,2.30017,1,1
,2,0.99187,0.316821,3.10524,1,1
,2,0.992543,0.52174,1.88818,1,1
,2,0.973818,0.974213,0.973423,1,1
,2,0.982538,0.348065,2.77356,1,1
,2,0.972398,0.554083,1.70653,1,1
,2,0.984515,0.578158,1.67648,1,1
,2,0.971681,0.442734,2.13258,1,1
,2,0.990835,0.828216,1.18538,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_010.nd2,1,0.988571,0.469516,2.08145,1,1
,1,0.95895,0.592498,1.55205,1,1
,1,0.966719,0.248451,3.76148,1,1
,1,0.98507,0.912922,1.06292,1,1
,1,0.975857,0.471751,2.01864,1,1
,1,0.990202,0.404769,2.42237,1,1
,1,0.997854,0.89072,1.11787,1,1
,1,1,0.157746,6.33929,1,1
,1,0.946362,0.401823,2.22884,1,1
,1,0.989371,0.603981,1.62067,1,1
,1,0.99523,0.249788,3.9653,1,1
,1,0.990227,0.658112,1.48994,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_012.nd2,1,0.966241,0.917926,1.0171,1,1
,1,0.992583,0.322154,3.05823,1,1
,1,0.99324,0.178769,5.51844,1,1
,1,0.982487,0.193551,4.98722,1,1
,1,0.997376,1.37882,0.721457,1,1
,1,0.960106,0.507093,1.81782,1,1
,1,0.99405,0.21801,4.53252,1,1
,1,0.995438,1.34456,0.736966,1,1
,1,0.992736,1.22739,0.802945,1,1
,1,0.993125,0.553827,1.78088,1,1
,1,1,0.435006,2.29882,1,1
,2,0.959693,0.916015,1.00545,1,1
,2,0.985961,0.786381,1.23619,1,1
,2,0.995864,0.236163,4.19941,1,1
,2,0.996853,0.550523,1.80504,1,1
,2,0.955986,1.31632,0.694288,1,1
,2,0.963765,1.63522,0.568024,1,1
