Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,3,0.00705104,1122,1122,3,1.41021,605.955,121191
,3,0.0846124,822.583,9871,3,7.97472,685.134,774887
,3,0.00705104,901,901,3,19.7288,692.783,1.93841e+06
,3,0.0634593,960.556,8645,3,1.02945,518.062,75637
,3,0.310246,988.568,43497,3,0.965992,562.993,77130
,3,0.225633,1012.31,32394,3,3.11656,697.751,308406
,3,1.57238,1269.63,283128,3,11.3945,603.912,975921
,3,0.0282041,879.25,3517,3,4.88637,657.584,455706
,3,0.176276,973.48,24337,3,1.36085,577.808,111517
,3,1.00125,1219.2,173127,3,0.655746,518.29,48201
,3,0.373705,863.34,45757,3,0.472419,524.731,35157
,3,0.119868,752.588,12794,3,0.641644,533.879,48583
,4,0.112817,700.438,11207,3,0.324348,544.413,25043
,4,0.0916635,804.615,10460,3,0.40896,520.828,30208
,4,0.0211531,827.667,2483,4,0.211531,450.667,13520
,4,1.0224,1115.59,161761,4,0.761512,490.463,52970
,4,0.126919,830.667,14952,4,0.606389,504.721,43406
,4,0.366654,940.981,48931,4,1.76981,591.064,148357
,4,0.0211531,866,2598,4,0.190378,518.667,14004
,4,0.0211531,962,2886,4,3.01784,524.727,224583
,4,0.0634593,899.444,8095,4,3.63833,603.041,311169
,4,0.507675,1009.83,72708,4,0.88843,483.397,60908
