Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,1,0.183327,726.385,18886,1,0.444215,551.937,34772
,2,0.0141021,650.5,1301,1,4.56907,632.231,409686
,2,0.0987145,720.357,10085,1,0.500623,523.944,37200
,2,0.0282041,716.25,2865,1,1.19162,587.047,99211
,2,0.458317,909.554,59121,1,3.63833,655.539,338258
,2,0.0282041,726.5,2906,1,1.88263,543.288,145058
,2,0.81792,1000.58,116067,1,1.79801,574.18,146416
,2,0.394858,851.911,47707,1,0.606389,570.895,49097
,2,0.0352552,775.2,3876,1,2.48902,650.153,229504
,2,0.331399,843.66,39652,1,5.02739,718.533,512314
,2,0.0705104,787.3,7873,1,1.34675,556.942,106376
,2,0.0846124,896.333,10756,1,1.87558,594.414,158114
,2,1.07881,1060.77,162298,1,5.4575,712.182,551229
,2,0.40896,852.983,49473,1,1.66404,566.678,133736
,2,0.401909,862.526,49164,1,2.64414,639.472,239802
,2,0.0916635,863.462,11225,1,0.74741,544.717,57740
,2,0.00705104,962,962,1,1.04355,543.831,80487
,2,0.61344,964.655,83925,1,0.535879,489.645,37213
,2,0.169225,814.167,19540,2,0.416011,518,30562
,2,0.796767,1116.55,126170,2,0.535879,537.513,40851
,2,0.148072,842.524,17693,2,3.33514,587.615,277942
,2,0.0423062,818.833,4913,2,1.17047,598.53,99356
,2,0.557032,921.228,72777,2,2.06595,585.171,171455
,2,0.148072,828.333,17395,2,1.46662,577.495,120119
,2,0.112817,757.5,12120,2,2.22813,628.718,198675
,2,0.0493572,769.429,5386,2,0.61344,562.816,48965
,2,1.06471,1141.35,172344,2,1.09291,563.439,87333
,2,0.662797,1131.73,106383,2,4.7806,673.965,456948
,2,0.112817,925.25,14804,2,5.88056,698.345,582420
,2,0.973043,1035.36,142879,2,1.29034,591.836,108306
,2,0.648695,1074.23,98829,2,2.96849,609.748,256704
,2,0.0282041,664,2656,2,1.64994,613.906,143654
,2,0.0705104,778.2,7782,2,0.930737,615.508,81247
