Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,,,,,2,1.32559,622.293,116991
,,,,,2,0.740359,609.952,64045
,,,,,2,0.641644,560.868,51039
,,,,,2,0.719206,531.578,54221
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_017_crop.nd2,1,0.141021,736.4,14728,1,0.705104,566.13,56613
,1,0.246786,868.257,30389,1,0.324348,520.022,23921
,1,0.33845,897.167,43064,1,0.317297,504.533,22704
,,,,,1,0.965992,484.073,66318
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_018_crop.nd2,1,0.0423062,736.167,4417,1,31.088,621.45,2.73997e+06
,1,0.105766,727.933,10919,1,0.162174,631.391,14522
,1,0.0493572,828.429,5799,1,1.22688,589.931,102648
,1,0.0423062,778.5,4671,1,0.965992,557.175,76333
,1,0.190378,895.815,24187,1,4.4492,557.388,351712
,1,0.0423062,737.667,4426,1,3.04605,557.292,240750
,2,0.0564083,776.5,6212,2,20.582,642.148,1.87443e+06
,2,0.0987145,866.571,12132,2,5.21071,616.767,455791
,2,0.0282041,891,3564,2,2.0448,578.983,167905
,2,0.0846124,853.75,10245,2,0.754461,565.869,60548
,2,0.00705104,911,911,2,0.310246,546.636,24052
,2,0.00705104,788,788,2,20.1448,643.914,1.83966e+06
,2,0.47947,1017.22,69171,2,3.13771,547.539,243655
,2,0.0493572,860,6020,2,2.12941,678.533,204917
,2,0.0493572,954.286,6680,2,0.923686,494.137,64732
,2,0.0916635,876,11388,2,0.40896,524.845,30441
,2,0.105766,867.733,13016,2,3.65949,595.243,308931
,2,0.260888,934.541,34578,2,3.00374,602.843,256811
,2,0.141021,917.4,18348,2,5.87351,631.19,525781
,2,0.0564083,969.25,7754,2,0.458317,579.123,37643
,2,0.00705104,929,929,2,0.733308,603.26,62739
,,,,,2,1.04355,566.345,83819
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_019_crop.nd2,1,0.0211531,731.333,2194,1,1.07176,562.711,85532
,1,0.0211531,738,2214,1,0.627542,472.528,42055
,1,0.0141021,870.5,1741,1,1.32559,547.303,102893
,2,0.218582,844.677,26185,1,0.789716,494.054,55334
,,,,,2,1.34675,493.262,94213
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_020.nd2,1,0.0564083,721.875,5775,1,1.29739,625.299,115055
,1,0.451266,791.047,50627,1,0.796767,497.504,56218
,1,0.331399,860.213,40430,1,1.77686,568.687,143309
,1,0.27499,800,31200,1,1.93903,521.229,143338
,1,0.33845,940.292,45134,1,2.10121,677.795,201983
,1,0.211531,868.8,26064,1,0.387807,528.745,29081
,1,0.373705,902.642,47840,1,0.0846124,556.917,6683
,1,0.267939,832.605,31639,1,0.119868,447,7599
,1,0.648695,1026.66,94453,1,0.528828,523.013,39226
,2,0.13397,808.579,15363,1,0.592287,548.381,46064
,2,0.303195,870.163,37417,1,1.08586,555.662,85572
,2,0.54293,907,69839,1,0.267939,505.395,19205
,2,0.176276,894.8,22370,1,1.38905,558.228,109971
,,,,,2,0.754461,632.364,67663
,,,,,2,0.500623,494.845,35134
,,,,,2,2.74285,534.602,207960
,,,,,2,0.909584,519.93,67071
,,,,,2,0.61344,567.701,49390
,,,,,2,1.77686,560.885,141343
,,,,,2,11.0278,554.629,867439
,,,,,2,1.60764,565.759,128993
,,,,,2,0.944839,483.478,64786
,,,,,2,0.0916635,530.231,6893
,,,,,2,3.31399,538.279,252991
,,,,,2,0.761512,582.148,62872
,,,,,2,0.148072,574.905,12073
,,,,,2,0.719206,496.549,50648
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_023.nd2,1,0.0916635,848.077,11025,1,0.599338,546.576,46459
,1,0.00705104,759,759,1,1.61469,561.659,128620
,1,0.0211531,718.333,2155,1,0.141021,644.75,12895
,2,0.00705104,815,815,1,0.13397,558.789,10617
,2,0.0846124,797.083,9565,1,1.41021,611.67,122334
,,,,,1,56.2391,574.428,4.58164e+06
,,,,,1,0.197429,548.071,15346
,,,,,1,0.27499,590.821,23042
,,,,,1,1.57238,568.332,126738
,,,,,1,0.444215,582.143,36675
,,,,,1,0.317297,582.222,26200
,,,,,1,1.27624,505.989,91584
,,,,,2,0.930737,557,73524
,,,,,2,0.0987145,589.429,8252
,,,,,2,15.2584,600.695,1.29991e+06
,,,,,2,1.17047,579.157,96140
,,,,,2,1.42431,601.361,121475
,,,,,2,5.40109,640.462,490594
,,,,,2,1.64994,594.962,139221
,,,,,2,0.698052,590.687,58478
,,,,,2,0.451266,568.109,36359
,,,,,2,1.13522,551.776,88836
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_027.nd2,1,0.987145,1222.24,171114,1,0.176276,597.24,14931
,1,1.22688,1098.97,191221,1,1.45956,660.947,136816
,1,4.03319,1931.42,1.10477e+06,1,54.0814,673.974,5.16938e+06
,1,0.0493572,834.857,5844,1,0.860226,581.59,70954
,1,3.55372,2247.19,1.13259e+06,1,1.55828,519.416,114791
,1,1.48777,2076.51,438144,1,2.59478,596.595,219547
,1,0.0282041,777.25,3109,1,0.169225,512.208,12293
,1,0.0141021,770,1540,1,0.401909,646.614,36857
,2,0.0775614,766.364,8430,1,0.465368,617.652,40765
,3,0.00705104,728,728,1,0.155123,685.818,15088
,3,0.0211531,872,2616,1,0.430113,657.934,40134
,4,0.00705104,874,874,1,1.75571,525.056,130739
,4,0.0846124,846.5,10158,1,2.89092,656.222,269051
,,,,,1,1.83327,623.219,162037
,,,,,1,0.430113,613.426,37419
,,,,,1,1.26919,547.411,98534
,,,,,1,0.571134,537.123,43507
,,,,,2,0.535879,501.434,38109
,,,,,2,1.54418,555.904,121743
,,,,,2,0.486521,550.348,37974
